system,benchmark,task_id,repeat,passed,prompt_tokens,completion_tokens,token_source,total_tokens,latency_seconds,eval_error,outcome,extraction,hidden_exposed,candidate_code
harmonet,mbpp,mbpp_8,3,True,231,22,measured,253,1.5326,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def square_nums(nums):
    return [num ** 2 for num in nums]
"
harmonet,mbpp,mbpp_9,1,True,163,169,measured,332,3.2029,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def find_Rotations(s):
    n = len(s)
    for i in range(1, n):
        if s[i:] + s[:i] == s:
            return i
    return n
"
harmonet,mbpp,mbpp_9,2,True,163,122,measured,285,2.6483,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def find_Rotations(s):
    n = len(s)
    for i in range(1, n):
        if s[i:] + s[:i] == s:
            return i
    return n

# Essential notes:
# - The function iterates through possible rotation lengths.
# - It checks if rotating the string by the current length results in the original string.
# - If a match is found, it returns the rotation length.
# - If no match is found by the end of the loop, it returns the length of the string (no rotation needed).
"
harmonet,mbpp,mbpp_9,3,True,163,182,measured,345,3.2522,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def find_Rotations(s):
    n = len(s)
    for i in range(1, n):
        if s[i:] + s[:i] == s:
            return i
    return n
"
harmonet,mbpp,mbpp_11,1,True,161,154,measured,315,3.0281,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def remove_Occ(s, ch):
    first_occ = s.find(ch)
    if first_occ != -1:
        s = s[:first_occ] + s[first_occ+1:]
    last_occ = s.rfind(ch)
    if last_occ != -1:
        s = s[:last_occ] + s[last_occ+1:]
    return s
"
harmonet,mbpp,mbpp_11,2,True,161,240,measured,401,3.9455,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def remove_Occ(s, ch):
    # Find the index of the first occurrence of ch
    first_index = s.find(ch)
    # If the character is not found, return the original string
    if first_index == -1:
        return s
    # Find the index of the last occurrence of ch
    last_index = s.rfind(ch)
    # If the first and last indices are the same, remove only that occurrence
    if first_index == last_index:
        return s[:first_index] + s[first_index + 1:]
    # Otherwise, remove both the first and last occurrences
    return s[:first_index] + s[first_index + 1:last_index] + s[last_index + 1:]
"
harmonet,mbpp,mbpp_11,3,True,161,192,measured,353,3.3692,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def remove_Occ(s, ch):
    # Find the first occurrence of the character
    first_index = s.find(ch)
    if first_index != -1:
        # Remove the first occurrence
        s = s[:first_index] + s[first_index + 1:]
    
    # Find the last occurrence of the character
    last_index = s.rfind(ch)
    if last_index != -1:
        # Remove the last occurrence
        s = s[:last_index] + s[last_index + 1:]
    
    return s
"
harmonet,mbpp,mbpp_12,1,True,287,30,measured,317,1.6986,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def sort_matrix(matrix):
    # Sort the matrix based on the sum of rows
    return sorted(matrix, key=sum)
"
harmonet,mbpp,mbpp_12,2,True,287,33,measured,320,1.6378,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def sort_matrix(matrix):
    # Sort the matrix based on the sum of rows in ascending order
    return sorted(matrix, key=sum)
"
harmonet,mbpp,mbpp_12,3,True,287,33,measured,320,1.6347,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def sort_matrix(matrix):
    # Sort the matrix based on the sum of rows in ascending order
    return sorted(matrix, key=sum)
"
harmonet,mbpp,mbpp_14,1,True,163,60,measured,223,1.964,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def find_Volume(base, height, length):
    # Calculate the area of the triangular base
    base_area = 0.5 * base * height
    # Calculate the volume of the triangular prism
    volume = base_area * length
    return volume
"
harmonet,mbpp,mbpp_14,2,True,163,60,measured,223,1.9506,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def find_Volume(base, height, length):
    # Calculate the area of the triangular base
    base_area = (base * height) / 2
    # Calculate the volume of the triangular prism
    volume = base_area * length
    return volume
"
harmonet,mbpp,mbpp_14,3,True,163,60,measured,223,1.9858,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def find_Volume(base, height, length):
    # Calculate the area of the triangular base
    base_area = 0.5 * base * height
    # Calculate the volume of the triangular prism
    volume = base_area * length
    return volume
"
harmonet,mbpp,mbpp_16,1,True,169,219,measured,388,3.7617,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def text_lowercase_underscore(s):
    # Regular expression to match sequences of lowercase letters joined with an underscore
    pattern = r'^[a-z]+(_[a-z]+)*$'
    # Return True if the string matches the pattern, False otherwise
    return bool(re.match(pattern, s))
"
harmonet,mbpp,mbpp_16,2,True,169,163,measured,332,3.058,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def text_lowercase_underscore(s):
    # Regular expression to match sequences of lowercase letters joined with an underscore
    pattern = r'^[a-z]+(_[a-z]+)*$'
    return bool(re.match(pattern, s))
"
harmonet,mbpp,mbpp_16,3,True,169,160,measured,329,3.0854,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def text_lowercase_underscore(s):
    # Regular expression to match sequences of lowercase letters joined with an underscore
    pattern = r'^[a-z]+(_[a-z]+)*$'
    return bool(re.match(pattern, s))
"
harmonet,mbpp,mbpp_17,1,True,150,20,measured,170,1.5987,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def square_perimeter(side_length):
    return 4 * side_length
"
harmonet,mbpp,mbpp_17,2,True,150,20,measured,170,1.4706,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def square_perimeter(side_length):
    return 4 * side_length
"
harmonet,mbpp,mbpp_17,3,True,150,62,measured,212,2.0122,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def square_perimeter(side_length):
    """"""
    Calculate the perimeter of a square.

    Args:
    side_length (int): The length of one side of the square.

    Returns:
    int: The perimeter of the square.
    """"""
    return 4 * side_length
"
harmonet,mbpp,mbpp_18,1,True,176,135,measured,311,2.7709,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def remove_dirty_chars(s1, s2):
    # Create a set of characters to remove for faster lookup
    remove_chars = set(s2)
    # Use a generator expression to filter out unwanted characters
    return ''.join(char for char in s1 if char not in remove_chars)
"
harmonet,mbpp,mbpp_18,2,True,176,151,measured,327,2.9368,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def remove_dirty_chars(s1, s2):
    # Create a set of characters to remove for faster lookup
    remove_set = set(s2)
    # Use list comprehension to filter out characters present in remove_set
    result = ''.join([char for char in s1 if char not in remove_set])
    return result
"
harmonet,mbpp,mbpp_18,3,True,176,155,measured,331,2.984,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def remove_dirty_chars(s1, s2):
    # Create a set of characters to remove for faster lookup
    remove_chars = set(s2)
    # Use a list comprehension to filter out characters present in remove_chars
    result = ''.join([char for char in s1 if char not in remove_chars])
    return result
"
harmonet,mbpp,mbpp_19,1,True,176,125,measured,301,2.7172,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def test_duplicate(arr):
    # Use a set to track seen elements
    seen = set()
    for num in arr:
        if num in seen:
            return True
        seen.add(num)
    return False
"
harmonet,mbpp,mbpp_19,2,True,176,118,measured,294,2.5418,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def test_duplicate(arr):
    seen = set()
    for num in arr:
        if num in seen:
            return True
        seen.add(num)
    return False
"
harmonet,mbpp,mbpp_19,3,True,176,167,measured,343,3.1351,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def test_duplicate(arr):
    # Use a set to track seen elements
    seen = set()
    for num in arr:
        # If the number is already in the set, it's a duplicate
        if num in seen:
            return True
        seen.add(num)
    # If no duplicates were found, return False
    return False
"
harmonet,mbpp,mbpp_20,1,False,157,211,measured,368,3.627,fail: artifact_chars=454 artifact_sha=44723abe5509; ast=ok defs=['is_woodall']; harness=fail n_run=3 n_passed=2 n_failed=1 errors=test_0: AssertionError: ,fail,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def is_woodall(n):
    if n <= 0:
        return False
    if n == 1:
        return True
    if n % 2 == 0:
        return False
    k = 0
    while (n + 1) % (2 * k + 1) == 0:
        if (n + 1) // (2 * k + 1) == 2 * k + 1:
            return True
        k += 1
    return False
"
harmonet,mbpp,mbpp_20,2,False,157,213,measured,370,3.6727,fail: artifact_chars=454 artifact_sha=b9365aa798c1; ast=ok defs=['is_woodall']; harness=fail n_run=3 n_passed=2 n_failed=1 errors=test_0: AssertionError: ,fail,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def is_woodall(n):
    if n <= 0:
        return False
    if n == 1:
        return True
    if n % 2 == 0:
        return False
    k = 0
    while (n + 1) % (2 * k + 1) == 0:
        if (n + 1) // (2 * k + 1) == 2 * k + 2:
            return True
        k += 1
    return False
"
harmonet,mbpp,mbpp_20,3,False,157,225,measured,382,3.7786,fail: artifact_chars=454 artifact_sha=6468904c72b8; ast=ok defs=['is_woodall']; harness=fail n_run=3 n_passed=2 n_failed=1 errors=test_0: AssertionError: ,fail,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def is_woodall(n):
    if n < 1:
        return False
    if n == 1:
        return True
    if n % 2 == 0:
        return False
    k = 1
    while (k * 2 + 1) * (2 ** k) - 1 <= n:
        if (k * 2 + 1) * (2 ** k) - 1 == n:
            return True
        k += 1
    return False
"
harmonet,mbpp,mbpp_56,1,True,145,77,measured,222,2.1649,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def check(n):
    reversed_n = int(str(n)[::-1])
    return n == 2 * reversed_n - 1
"
harmonet,mbpp,mbpp_56,2,True,145,33,measured,178,1.598,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def check(n):
    reversed_n = int(str(n)[::-1])
    return n == 2 * reversed_n - 1
"
harmonet,mbpp,mbpp_56,3,True,145,33,measured,178,1.6951,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def check(n):
    reversed_n = int(str(n)[::-1])
    return n == 2 * reversed_n - 1
"
harmonet,mbpp,mbpp_57,1,True,179,110,measured,289,2.5279,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def find_Max_Num(digits):
    # Sort the digits in descending order
    digits.sort(reverse=True)
    # Convert the sorted list of digits back to an integer
    max_num = int(''.join(map(str, digits)))
    return max_num
"
harmonet,mbpp,mbpp_57,2,True,179,125,measured,304,2.6961,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def find_Max_Num(digits):
    # Sort the digits in descending order
    digits.sort(reverse=True)
    # Convert the sorted list of digits back to an integer
    max_num = int(''.join(map(str, digits)))
    return max_num
"
harmonet,mbpp,mbpp_57,3,True,179,131,measured,310,2.7401,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def find_Max_Num(digits):
    # Sort the digits in descending order
    digits.sort(reverse=True)
    # Convert the sorted list of digits back to an integer
    max_num = int(''.join(map(str, digits)))
    return max_num
"
harmonet,mbpp,mbpp_58,1,True,162,161,measured,323,3.0312,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def opposite_Signs(x, y):
    # Check if the product of x and y is negative
    return (x ^ y) < 0
"
harmonet,mbpp,mbpp_58,2,True,162,119,measured,281,2.5432,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def opposite_Signs(x, y):
    # Check if the product of x and y is negative
    return (x ^ y) < 0
"
harmonet,mbpp,mbpp_58,3,True,162,126,measured,288,2.6963,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def opposite_Signs(x, y):
    return (x ^ y) < 0
"
harmonet,mbpp,mbpp_59,1,True,153,79,measured,232,2.1514,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def is_octagonal(n):
    # The nth octagonal number formula is n * (3n - 2)
    return n * (3 * n - 2)
"
harmonet,mbpp,mbpp_59,2,True,153,103,measured,256,2.3834,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def is_octagonal(n):
    # Formula to calculate the nth octagonal number: n * (3n - 2)
    return n * (3 * n - 2)
"
harmonet,mbpp,mbpp_59,3,True,153,41,measured,194,1.6902,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def is_octagonal(n):
    # The nth octagonal number formula is n * (3n - 2)
    return n * (3 * n - 2)
"
harmonet,mbpp,mbpp_61,1,True,170,261,measured,431,4.1793,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def count_Substrings(s):
    count = 0
    total = 0
    prefix_sum = {0: 1}
    
    for i, char in enumerate(s):
        total += int(char)
        diff = total - (i + 1)
        
        if diff in prefix_sum:
            count += prefix_sum[diff]
        
        prefix_sum[diff] = prefix_sum.get(diff, 0) + 1
    
    return count
"
harmonet,mbpp,mbpp_61,2,False,170,347,measured,517,5.1375,fail: artifact_chars=526 artifact_sha=7896c1dff74e; ast=ok defs=['count_Substrings']; harness=fail n_run=3 n_passed=1 n_failed=2 errors=test_1: AssertionError:  | test_2: AssertionError: ,fail,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def count_Substrings(s):
    count = 0
    sum = 0
    prefix_sum = {0: 1}
    
    for i in range(len(s)):
        sum += int(s[i])
        target = sum - (i + 1)
        if target in prefix_sum:
            count += prefix_sum[target]
        if sum not in prefix_sum:
            prefix_sum[sum] = 0
        prefix_sum[sum] += 1
    
    return count
"
harmonet,mbpp,mbpp_61,3,True,170,253,measured,423,4.1239,,pass,heuristic,True,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def count_Substrings(s):
    count, total = 0, 0
    prefix_sum = {0: 1}
    
    for i, char in enumerate(s):
        total += int(char)
        diff = total - (i + 1)
        
        if diff in prefix_sum:
            count += prefix_sum[diff]
        
        prefix_sum[diff] = prefix_sum.get(diff, 0) + 1
    
    return count
"
single,humaneval,HumanEval/0,1,True,186,165,measured,351,4.2176,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """""" Check if in given list of numbers, are any two numbers closer to each other than
    given threshold.
    >>> has_close_elements([1.0, 2.0, 3.0], 0.5)
    False
    >>> has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3)
    True
    """"""
    for i in range(len(numbers)):
        for j in range(i + 1, len(numbers)):
            if abs(numbers[i] - numbers[j]) < threshold:
                return True
    return False
"
single,humaneval,HumanEval/0,2,True,186,165,measured,351,1.9301,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """""" Check if in given list of numbers, are any two numbers closer to each other than
    given threshold.
    >>> has_close_elements([1.0, 2.0, 3.0], 0.5)
    False
    >>> has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3)
    True
    """"""
    for i in range(len(numbers)):
        for j in range(i + 1, len(numbers)):
            if abs(numbers[i] - numbers[j]) < threshold:
                return True
    return False
"
single,humaneval,HumanEval/0,3,True,186,165,measured,351,1.9387,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """""" Check if in given list of numbers, are any two numbers closer to each other than
    given threshold.
    >>> has_close_elements([1.0, 2.0, 3.0], 0.5)
    False
    >>> has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3)
    True
    """"""
    for i in range(len(numbers)):
        for j in range(i + 1, len(numbers)):
            if abs(numbers[i] - numbers[j]) < threshold:
                return True
    return False
"
single,humaneval,HumanEval/1,1,True,177,195,measured,372,2.2811,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    """""" Input to this function is a string containing multiple groups of nested parentheses. Your goal is to
    separate those group into separate strings and return the list of those.
    Separate groups are balanced (each open brace is properly closed) and not nested within each other
    Ignore any spaces in the input string.
    >>> separate_paren_groups('( ) (( )) (( )( ))')
    ['()', '(())', '(()())']
    """"""
    result = []
    current_group = []
    depth = 0

    for char in paren_string.replace("" "", """"):
        if char == '(':
            depth += 1
        elif char == ')':
            depth -= 1
        current_group.append(char)

        if depth == 0:
            result.append("""".join(current_group))
            current_group = []

    return result
"
single,humaneval,HumanEval/1,2,True,177,112,measured,289,1.3559,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    result = []
    current_group = []
    depth = 0

    for char in paren_string.replace("" "", """"):
        if char == '(':
            depth += 1
        if depth > 0:
            current_group.append(char)
        if char == ')':
            depth -= 1
            if depth == 0:
                result.append("""".join(current_group))
                current_group = []

    return result
"
single,humaneval,HumanEval/1,3,True,177,112,measured,289,1.3511,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    result = []
    current_group = []
    depth = 0

    for char in paren_string.replace("" "", """"):
        if char == '(':
            depth += 1
        if depth > 0:
            current_group.append(char)
        if char == ')':
            depth -= 1
            if depth == 0:
                result.append(''.join(current_group))
                current_group = []

    return result
"
single,humaneval,HumanEval/2,1,True,147,91,measured,238,1.1341,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def truncate_number(number: float) -> float:
    """""" Given a positive floating point number, it can be decomposed into
    and integer part (largest integer smaller than given number) and decimals
    (leftover part always smaller than 1).

    Return the decimal part of the number.
    >>> truncate_number(3.5)
    0.5
    """"""
    return number - int(number)
"
single,humaneval,HumanEval/2,2,True,147,91,measured,238,1.108,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def truncate_number(number: float) -> float:
    """""" Given a positive floating point number, it can be decomposed into
    and integer part (largest integer smaller than given number) and decimals
    (leftover part always smaller than 1).

    Return the decimal part of the number.
    >>> truncate_number(3.5)
    0.5
    """"""
    return number - int(number)
"
single,humaneval,HumanEval/2,3,True,147,91,measured,238,1.11,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

def truncate_number(number: float) -> float:
    """""" Given a positive floating point number, it can be decomposed into
    and integer part (largest integer smaller than given number) and decimals
    (leftover part always smaller than 1).

    Return the decimal part of the number.
    >>> truncate_number(3.5)
    0.5
    """"""
    return number - int(number)
"
single,humaneval,HumanEval/3,1,True,181,54,measured,235,0.7355,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

from typing import List


def below_zero(operations: List[int]) -> bool:
    balance = 0
    for operation in operations:
        balance += operation
        if balance < 0:
            return True
    return False
"
single,humaneval,HumanEval/3,2,True,181,54,measured,235,0.7138,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

from typing import List


def below_zero(operations: List[int]) -> bool:
    balance = 0
    for operation in operations:
        balance += operation
        if balance < 0:
            return True
    return False
"
single,humaneval,HumanEval/3,3,True,181,54,measured,235,0.7073,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

from typing import List


def below_zero(operations: List[int]) -> bool:
    balance = 0
    for operation in operations:
        balance += operation
        if balance < 0:
            return True
    return False
"
single,humaneval,HumanEval/4,1,True,179,160,measured,339,1.9107,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

from typing import List


def mean_absolute_deviation(numbers: List[float]) -> float:
    """""" For a given list of input numbers, calculate Mean Absolute Deviation
    around the mean of this dataset.
    Mean Absolute Deviation is the average absolute difference between each
    element and a centerpoint (mean in this case):
    MAD = average | x - x_mean |
    >>> mean_absolute_deviation([1.0, 2.0, 3.0, 4.0])
    1.0
    """"""
    if not numbers:
        return 0.0
    
    mean = sum(numbers) / len(numbers)
    mad = sum(abs(x - mean) for x in numbers) / len(numbers)
    return mad
"
single,humaneval,HumanEval/4,2,True,179,148,measured,327,1.7886,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

from typing import List


def mean_absolute_deviation(numbers: List[float]) -> float:
    """""" For a given list of input numbers, calculate Mean Absolute Deviation
    around the mean of this dataset.
    Mean Absolute Deviation is the average absolute difference between each
    element and a centerpoint (mean in this case):
    MAD = average | x - x_mean |
    >>> mean_absolute_deviation([1.0, 2.0, 3.0, 4.0])
    1.0
    """"""
    mean = sum(numbers) / len(numbers)
    mad = sum(abs(x - mean) for x in numbers) / len(numbers)
    return mad
"
single,humaneval,HumanEval/4,3,True,179,148,measured,327,1.7367,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

from typing import List


def mean_absolute_deviation(numbers: List[float]) -> float:
    """""" For a given list of input numbers, calculate Mean Absolute Deviation
    around the mean of this dataset.
    Mean Absolute Deviation is the average absolute difference between each
    element and a centerpoint (mean in this case):
    MAD = average | x - x_mean |
    >>> mean_absolute_deviation([1.0, 2.0, 3.0, 4.0])
    1.0
    """"""
    mean = sum(numbers) / len(numbers)
    mad = sum(abs(x - mean) for x in numbers) / len(numbers)
    return mad
"
single,humaneval,HumanEval/5,1,True,154,128,measured,282,1.6095,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

from typing import List


def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """""" Insert a number 'delimeter' between every two consecutive elements of input list `numbers'
    >>> intersperse([], 4)
    []
    >>> intersperse([1, 2, 3], 4)
    [1, 4, 2, 4, 3]
    """"""
    if not numbers:
        return []
    result = [numbers[0]]
    for number in numbers[1:]:
        result.extend([delimeter, number])
    return result
"
single,humaneval,HumanEval/5,2,True,154,128,measured,282,1.5311,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

from typing import List


def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """""" Insert a number 'delimeter' between every two consecutive elements of input list `numbers'
    >>> intersperse([], 4)
    []
    >>> intersperse([1, 2, 3], 4)
    [1, 4, 2, 4, 3]
    """"""
    if not numbers:
        return []
    result = [numbers[0]]
    for number in numbers[1:]:
        result.extend([delimeter, number])
    return result
"
single,humaneval,HumanEval/5,3,True,154,125,measured,279,1.5178,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

from typing import List


def intersperse(numbers: List[int], delimiter: int) -> List[int]:
    """""" Insert a number 'delimiter' between every two consecutive elements of input list `numbers'
    >>> intersperse([], 4)
    []
    >>> intersperse([1, 2, 3], 4)
    [1, 4, 2, 4, 3]
    """"""
    if not numbers:
        return []
    result = [numbers[0]]
    for number in numbers[1:]:
        result.extend([delimiter, number])
    return result
"
single,humaneval,HumanEval/6,1,True,174,190,measured,364,2.2434,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    """""" Input to this function is a string represented multiple groups for nested parentheses separated by spaces.
    For each of the group, output the deepest level of nesting of parentheses.
    E.g. (()()) has maximum two levels of nesting while ((())) has three.

    >>> parse_nested_parens('(()()) ((())) () ((())()())')
    [2, 3, 1, 3]
    """"""
    def max_depth(s: str) -> int:
        depth = max_depth = 0
        for char in s:
            if char == '(':
                depth += 1
                max_depth = max(max_depth, depth)
            elif char == ')':
                depth -= 1
        return max_depth

    return [max_depth(group) for group in paren_string.split()]
"
single,humaneval,HumanEval/6,2,True,174,190,measured,364,2.2244,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    """""" Input to this function is a string represented multiple groups for nested parentheses separated by spaces.
    For each of the group, output the deepest level of nesting of parentheses.
    E.g. (()()) has maximum two levels of nesting while ((())) has three.

    >>> parse_nested_parens('(()()) ((())) () ((())()())')
    [2, 3, 1, 3]
    """"""
    def max_depth(s: str) -> int:
        depth = max_depth = 0
        for char in s:
            if char == '(':
                depth += 1
                max_depth = max(max_depth, depth)
            elif char == ')':
                depth -= 1
        return max_depth

    return [max_depth(group) for group in paren_string.split()]
"
single,humaneval,HumanEval/6,3,True,174,190,measured,364,2.2,,pass,fenced,False,"from typing import *
import collections
import functools
import itertools
import math
import operator
import re
import string
import heapq
import bisect
import statistics

from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    """""" Input to this function is a string represented multiple groups for nested parentheses separated by spaces.
    For each of the group, output the deepest level of nesting of parentheses.
    E.g. (()()) has maximum two levels of nesting while ((())) has three.

    >>> parse_nested_parens('(()()) ((())) () ((())()())')
    [2, 3, 1, 3]
    """"""
    def max_depth(s: str) -> int:
        depth = max_depth = 0
        for char in s:
            if char == '(':
                depth += 1
                max_depth = max(max_depth, depth)
            elif char == ')':
                depth -= 1
        return max_depth

    return [max_depth(group) for group in paren_string.split()]
"
